time_sec,ECG_I,ECG_I_filtered
5.176,0.13,-0.03
5.178,0.105,-0.035
5.18,0.16,-0.03
5.182,0.195,-0.025
5.184,0.2,-0.02
5.186,0.235,-0.01
5.188,0.23,0.0
5.19,0.215,0.01
5.192,0.21,0.01
5.194,0.17,0.01
5.196,0.16,0.005
5.198,0.19,-0.005
5.2,0.26,-0.01
5.202,0.26,-0.02
5.204,0.16,-0.03
5.206,0.155,-0.035
5.208,0.165,-0.04
5.21,0.11,-0.04
5.212,0.145,-0.04
5.214,0.205,-0.04
5.216,0.16,-0.045
5.218,0.18,-0.05
5.22,0.195,-0.055
5.222,0.145,-0.06
5.224,0.09,-0.07
5.226,0.11,-0.075
5.228,0.115,-0.08
5.23,0.13,-0.08
5.232,0.175,-0.08
5.234,0.145,-0.075
5.236,0.165,-0.065
5.238,0.15,-0.06
5.24,0.09,-0.055
5.242,0.12,-0.05
5.244,0.16,-0.045
5.246,0.17,-0.04
5.248,0.155,-0.04
5.25,0.145,-0.04
5.252,0.18,-0.04
5.254,0.155,-0.04
5.256,0.165,-0.04
5.258,0.165,-0.04
5.26,0.165,-0.04
5.262,0.19,-0.04
5.264,0.185,-0.045
5.266,0.11,-0.05
5.268,0.14,-0.055
5.27,0.14,-0.06
5.272,0.135,-0.065
5.274,0.07,-0.065
5.276,0.075,-0.065
5.278,0.125,-0.06
5.28,0.14,-0.055
5.282,0.215,-0.05
5.284,0.275,-0.04
5.286,0.21,-0.035
5.288,0.145,-0.04
5.29,0.12,-0.045
5.292,0.07,-0.06
5.294,0.075,-0.075
5.296,0.115,-0.09
5.298,0.14,-0.1
5.3,0.115,-0.1
5.302,0.115,-0.09
5.304,0.145,-0.06
5.306,0.19,-0.01
5.308,0.235,0.05
5.31,0.315,0.12
5.312,0.4,0.2
5.314,0.515,0.275
5.316,0.63,0.345
5.318,0.685,0.405
5.32,0.65,0.455
5.322,0.665,0.49
5.324,0.76,0.515
5.326,0.78,0.53
5.328,0.72,0.53
5.33,0.67,0.525
5.332,0.655,0.505
5.334,0.7,0.47
5.336,0.67,0.42
5.338,0.61,0.355
5.34,0.52,0.28
5.342,0.365,0.19
5.344,0.205,0.1
5.346,0.115,0.015
5.348,0.13,-0.06
5.35,0.08,-0.115
5.352,0.055,-0.145
5.354,0.045,-0.155
5.356,0.06,-0.14
5.358,0.1,-0.115
5.36,0.155,-0.08
5.362,0.14,-0.045
5.364,0.205,-0.02
5.366,0.25,0.0
5.368,0.205,0.0
5.37,0.165,-0.005
5.372,0.155,-0.02
5.374,0.185,-0.04
5.376,0.21,-0.055
5.378,0.13,-0.065
5.38,0.14,-0.065
5.382,0.125,-0.06
5.384,0.14,-0.05
5.386,0.205,-0.04
5.388,0.165,-0.025
5.39,0.195,-0.02
5.392,0.165,-0.02
5.394,0.135,-0.025
5.396,0.17,-0.03
5.398,0.21,-0.04
5.4,0.145,-0.05
5.402,0.17,-0.05
5.404,0.17,-0.045
5.406,0.15,-0.035
5.408,0.145,-0.015
5.41,0.22,0.005
5.412,0.265,0.025
5.414,0.245,0.035
5.416,0.225,0.04
5.418,0.215,0.035
5.42,0.22,0.025
5.422,0.21,0.005
5.424,0.225,-0.015
5.426,0.2,-0.03
5.428,0.13,-0.035
5.43,0.12,-0.035
5.432,0.155,-0.025
5.434,0.235,-0.005
5.436,0.235,0.015
5.438,0.27,0.035
5.44,0.32,0.055
5.442,0.26,0.065
5.444,0.24,0.065
5.446,0.255,0.065
5.448,0.255,0.055
5.45,0.23,0.045
5.452,0.22,0.035
5.454,0.235,0.025
5.456,0.195,0.02
5.458,0.255,0.015
5.46,0.265,0.02
5.462,0.235,0.02
5.464,0.225,0.03
5.466,0.245,0.035
5.468,0.275,0.045
5.47,0.275,0.055
5.472,0.31,0.065
5.474,0.245,0.075
5.476,0.24,0.085
5.478,0.325,0.095
5.48,0.365,0.1
5.482,0.375,0.105
5.484,0.31,0.11
5.486,0.29,0.115
5.488,0.295,0.115
5.49,0.3,0.12
5.492,0.3,0.125
5.494,0.335,0.13
5.496,0.375,0.14
5.498,0.405,0.15
5.5,0.405,0.165
5.502,0.38,0.17
5.504,0.385,0.18
5.506,0.375,0.185
5.508,0.35,0.19
5.51,0.36,0.19
5.512,0.41,0.195
5.514,0.41,0.2
5.516,0.45,0.21
5.518,0.47,0.22
5.52,0.49,0.235
5.522,0.46,0.245
5.524,0.465,0.255
5.526,0.47,0.265
5.528,0.42,0.27
5.53,0.41,0.27
5.532,0.46,0.27
5.534,0.485,0.265
5.536,0.46,0.26
5.538,0.445,0.26
5.54,0.48,0.255
5.542,0.495,0.255
5.544,0.485,0.25
5.546,0.475,0.245
5.548,0.445,0.24
5.55,0.365,0.23
5.552,0.345,0.215
5.554,0.36,0.2
5.556,0.415,0.19
5.558,0.415,0.175
5.56,0.415,0.165
5.562,0.37,0.155
5.564,0.325,0.145
5.566,0.295,0.135
5.568,0.28,0.125
5.57,0.26,0.11
5.572,0.275,0.095
5.574,0.31,0.08
5.576,0.305,0.065
5.578,0.28,0.05
5.58,0.22,0.035
5.582,0.205,0.03
5.584,0.235,0.025
5.586,0.22,0.02
5.588,0.2,0.02
5.59,0.185,0.015
5.592,0.195,0.015
5.594,0.24,0.01
5.596,0.21,0.0
5.598,0.19,-0.005
5.6,0.205,-0.01
5.602,0.235,-0.015
5.604,0.235,-0.015
5.606,0.2,-0.015
5.608,0.135,-0.015
5.61,0.14,-0.015
5.612,0.18,-0.02
5.614,0.195,-0.025
5.616,0.155,-0.03
5.618,0.115,-0.04
5.62,0.15,-0.05
5.622,0.215,-0.055
5.624,0.18,-0.065
5.626,0.16,-0.065
5.628,0.145,-0.07
5.63,0.13,-0.07
5.632,0.105,-0.075
5.634,0.11,-0.075
5.636,0.12,-0.075
5.638,0.15,-0.075
5.64,0.17,-0.075
5.642,0.15,-0.07
5.644,0.16,-0.065
5.646,0.19,-0.055
5.648,0.175,-0.05
5.65,0.14,-0.04
5.652,0.105,-0.035
5.654,0.13,-0.035
5.656,0.165,-0.035
5.658,0.17,-0.04
5.66,0.15,-0.045
5.662,0.19,-0.05
5.664,0.195,-0.055
5.666,0.18,-0.055
5.668,0.185,-0.05
5.67,0.095,-0.045
5.672,0.075,-0.035
5.674,0.205,-0.03
5.676,0.19,-0.025
5.678,0.155,-0.025
5.68,0.195,-0.025
5.682,0.21,-0.035
5.684,0.155,-0.04
5.686,0.125,-0.045
5.688,0.15,-0.05
5.69,0.105,-0.05
5.692,0.125,-0.05
5.694,0.18,-0.04
5.696,0.175,-0.035
5.698,0.24,-0.025
5.7,0.225,-0.02
5.702,0.185,-0.015
5.704,0.125,-0.02
5.706,0.12,-0.025
5.708,0.15,-0.035
5.71,0.15,-0.05
5.712,0.175,-0.06
5.714,0.185,-0.07
5.716,0.11,-0.075
5.718,0.095,-0.075
5.72,0.125,-0.07
5.722,0.12,-0.06
5.724,0.155,-0.05
5.726,0.16,-0.04
5.728,0.225,-0.03
5.73,0.19,-0.025
5.732,0.185,-0.02
5.734,0.2,-0.02
5.736,0.18,-0.025
5.738,0.165,-0.03
5.74,0.125,-0.035
5.742,0.12,-0.045
5.744,0.115,-0.045
5.746,0.18,-0.05
5.748,0.17,-0.05
5.75,0.155,-0.045
5.752,0.195,-0.035
5.754,0.205,-0.03
5.756,0.155,-0.025
5.758,0.19,-0.02
5.76,0.22,-0.015
5.762,0.19,-0.015
5.764,0.125,-0.02
5.766,0.16,-0.025
5.768,0.14,-0.03
5.77,0.19,-0.035
5.772,0.225,-0.04
5.774,0.175,-0.045
5.776,0.11,-0.045
5.778,0.18,-0.045
5.78,0.185,-0.045
5.782,0.13,-0.045
5.784,0.12,-0.05
5.786,0.13,-0.05
5.788,0.215,-0.05
5.79,0.24,-0.05
5.792,0.185,-0.045
5.794,0.12,-0.04
5.796,0.085,-0.035
5.798,0.16,-0.03
5.8,0.185,-0.03
5.802,0.17,-0.03
5.804,0.135,-0.035
5.806,0.13,-0.04
5.808,0.18,-0.05
5.81,0.215,-0.055
5.812,0.16,-0.055
5.814,0.165,-0.055
5.816,0.19,-0.045
5.818,0.12,-0.035
5.82,0.1,-0.025
5.822,0.225,-0.015
5.824,0.225,-0.01
5.826,0.17,-0.005
5.828,0.145,-0.01
5.83,0.19,-0.015
5.832,0.185,-0.02
5.834,0.18,-0.025
5.836,0.21,-0.025
5.838,0.205,-0.025
5.84,0.17,-0.02
5.842,0.17,-0.02
5.844,0.155,-0.02
5.846,0.14,-0.02
5.848,0.18,-0.03
5.85,0.2,-0.045
5.852,0.165,-0.065
5.854,0.08,-0.075
5.856,0.105,-0.085
5.858,0.155,-0.09
5.86,0.105,-0.085
5.862,0.12,-0.07
5.864,0.105,-0.055
5.866,0.15,-0.04
5.868,0.215,-0.025
5.87,0.21,-0.02
5.872,0.175,-0.02
5.874,0.155,-0.025
5.876,0.17,-0.035
5.878,0.125,-0.05
5.88,0.125,-0.055
5.882,0.08,-0.06
5.884,0.1,-0.055
5.886,0.16,-0.045
5.888,0.265,-0.035
5.89,0.23,-0.02
5.892,0.24,-0.01
5.894,0.26,0.0
5.896,0.15,0.0
5.898,0.075,0.0
5.9,0.17,-0.01
5.902,0.2,-0.015
5.904,0.185,-0.025
5.906,0.195,-0.03
5.908,0.15,-0.035
5.91,0.135,-0.04
5.912,0.145,-0.045
5.914,0.14,-0.05
5.916,0.16,-0.05
5.918,0.18,-0.055
5.92,0.19,-0.06
5.922,0.175,-0.06
5.924,0.075,-0.06
5.926,0.075,-0.06
5.928,0.14,-0.055
5.93,0.17,-0.05
5.932,0.22,-0.045
5.934,0.19,-0.045
5.936,0.125,-0.04
5.938,0.19,-0.045
5.94,0.18,-0.045
5.942,0.1,-0.055
5.944,0.065,-0.06
5.946,0.05,-0.065
5.948,0.145,-0.07
5.95,0.22,-0.07
5.952,0.145,-0.07
5.954,0.11,-0.06
5.956,0.145,-0.055
5.958,0.18,-0.045
5.96,0.205,-0.035
5.962,0.185,-0.025
5.964,0.13,-0.02
5.966,0.13,-0.02
5.968,0.2,-0.02
5.97,0.165,-0.02
5.972,0.175,-0.02
5.974,0.165,-0.02
5.976,0.175,-0.02
5.978,0.18,-0.02
5.98,0.215,-0.02
5.982,0.275,-0.02
5.984,0.22,-0.025
5.986,0.105,-0.035
5.988,0.07,-0.045
5.99,0.1,-0.06
5.992,0.075,-0.07
5.994,0.115,-0.075
5.996,0.145,-0.075
5.998,0.18,-0.065
6.0,0.185,-0.055
6.002,0.135,-0.04
6.004,0.185,-0.025
6.006,0.23,-0.01
6.008,0.185,-0.005
6.01,0.105,-0.01
6.012,0.11,-0.02
6.014,0.155,-0.035
6.016,0.16,-0.055
6.018,0.13,-0.07
6.02,0.135,-0.085
6.022,0.145,-0.09
6.024,0.065,-0.09
6.026,0.095,-0.085
6.028,0.15,-0.075
6.03,0.14,-0.065
6.032,0.14,-0.055
6.034,0.13,-0.045
6.036,0.09,-0.04
6.038,0.155,-0.04
6.04,0.235,-0.035
6.042,0.2,-0.035
6.044,0.13,-0.03
6.046,0.135,-0.03
6.048,0.18,-0.025
6.05,0.27,-0.02
6.052,0.175,-0.02
6.054,0.1,-0.015
6.056,0.165,-0.02
6.058,0.185,-0.02
6.06,0.185,-0.025
6.062,0.2,-0.03
6.064,0.16,-0.035
6.066,0.16,-0.04
6.068,0.145,-0.04
6.07,0.125,-0.045
6.072,0.12,-0.05
6.074,0.135,-0.05
6.076,0.15,-0.055
6.078,0.13,-0.06
6.08,0.145,-0.065
6.082,0.17,-0.07
6.084,0.115,-0.07
6.086,0.12,-0.07
6.088,0.15,-0.065
6.09,0.135,-0.065
6.092,0.105,-0.06
6.094,0.115,-0.055
6.096,0.115,-0.05
6.098,0.105,-0.05
6.1,0.155,-0.045
6.102,0.22,-0.045
6.104,0.195,-0.045
6.106,0.125,-0.04
6.108,0.13,-0.04
6.11,0.19,-0.035
6.112,0.17,-0.03
6.114,0.14,-0.025
6.116,0.14,-0.02
6.118,0.16,-0.015
6.12,0.205,-0.015
6.122,0.24,-0.01
6.124,0.24,-0.01
6.126,0.195,-0.005
6.128,0.195,-0.005
6.13,0.16,-0.005
6.132,0.19,-0.005
6.134,0.17,-0.005
6.136,0.125,-0.005
6.138,0.17,-0.005
6.14,0.21,-0.005
6.142,0.215,0.0
6.144,0.25,0.0
6.146,0.235,0.005
6.148,0.21,0.01
6.15,0.21,0.01
6.152,0.155,0.01
6.154,0.18,0.005
6.156,0.175,-0.005
6.158,0.165,-0.015
6.16,0.125,-0.03
6.162,0.085,-0.04
6.164,0.15,-0.05
6.166,0.19,-0.055
6.168,0.18,-0.06
6.17,0.17,-0.055
6.172,0.19,-0.05
6.174,0.13,-0.045
6.176,0.125,-0.045
6.178,0.065,-0.04
6.18,0.125,-0.04
6.182,0.125,-0.04
6.184,0.14,-0.04
6.186,0.205,-0.035
6.188,0.22,-0.035
6.19,0.21,-0.025
6.192,0.195,-0.02
6.194,0.15,-0.015
6.196,0.105,-0.015
6.198,0.15,-0.02
6.2,0.145,-0.025
6.202,0.11,-0.035
6.204,0.11,-0.05
6.206,0.115,-0.065
6.208,0.11,-0.075
6.21,0.16,-0.08
6.212,0.175,-0.08
6.214,0.12,-0.075
6.216,0.1,-0.065
6.218,0.14,-0.06
6.22,0.165,-0.055
6.222,0.13,-0.055
6.224,0.08,-0.065
6.226,0.075,-0.075
6.228,0.1,-0.085
6.23,0.05,-0.095
6.232,0.12,-0.095
6.234,0.18,-0.085
6.236,0.16,-0.075
6.238,0.075,-0.055
6.24,0.105,-0.045
6.242,0.23,-0.035
6.244,0.165,-0.035
6.246,0.075,-0.045
6.248,0.085,-0.06
6.25,0.115,-0.075
6.252,0.095,-0.08
6.254,0.08,-0.075
6.256,0.185,-0.045
6.258,0.18,0.005
6.26,0.22,0.075
6.262,0.29,0.155
6.264,0.455,0.24
6.266,0.585,0.325
6.268,0.7,0.4
6.27,0.68,0.455
6.272,0.625,0.5
6.274,0.685,0.525
6.276,0.735,0.54
6.278,0.76,0.55
6.28,0.79,0.55
6.282,0.755,0.55
6.284,0.73,0.535
6.286,0.68,0.505
6.288,0.665,0.46
6.29,0.565,0.4
6.292,0.49,0.32
6.294,0.42,0.23
6.296,0.33,0.135
6.298,0.16,0.045
6.3,0.105,-0.03
6.302,0.06,-0.085
6.304,0.015,-0.12
6.306,-0.005,-0.135
6.308,0.09,-0.135
6.31,0.125,-0.12
6.312,0.085,-0.1
6.314,0.1,-0.08
6.316,0.16,-0.065
6.318,0.165,-0.05
6.32,0.16,-0.04
6.322,0.14,-0.035
6.324,0.125,-0.025
6.326,0.205,-0.015
6.328,0.2,0.0
6.33,0.18,0.01
6.332,0.16,0.015
6.334,0.21,0.015
6.336,0.185,0.005
6.338,0.165,-0.01
6.34,0.12,-0.03
6.342,0.115,-0.055
6.344,0.12,-0.075
6.346,0.125,-0.085
6.348,0.14,-0.095
6.35,0.15,-0.09
6.352,0.075,-0.085
6.354,0.055,-0.07
6.356,0.1,-0.055
6.358,0.14,-0.04
6.36,0.205,-0.025
6.362,0.19,-0.02
6.364,0.15,-0.01
6.366,0.16,-0.005
6.368,0.225,0.0
6.37,0.25,0.005
6.372,0.185,0.01
6.374,0.145,0.015
6.376,0.18,0.02
6.378,0.215,0.025
6.38,0.195,0.02
6.382,0.285,0.015
6.384,0.23,0.01
6.386,0.07,0.0
6.388,0.135,-0.005
6.39,0.23,-0.005
6.392,0.215,0.0
6.394,0.17,0.005
6.396,0.14,0.015
6.398,0.21,0.02
6.4,0.22,0.025
6.402,0.235,0.03
6.404,0.195,0.03
6.406,0.155,0.025
6.408,0.17,0.02
6.41,0.25,0.02
6.412,0.255,0.02
6.414,0.255,0.025
6.416,0.225,0.04
6.418,0.225,0.055
6.42,0.26,0.07
6.422,0.255,0.08
6.424,0.24,0.09
6.426,0.29,0.095
6.428,0.26,0.09
6.43,0.305,0.085
6.432,0.325,0.075
6.434,0.215,0.07
6.436,0.225,0.07
6.438,0.235,0.07
6.44,0.305,0.085
6.442,0.33,0.1
6.444,0.325,0.125
6.446,0.365,0.145
6.448,0.34,0.165
6.45,0.33,0.185
6.452,0.375,0.195
6.454,0.37,0.2
6.456,0.395,0.2
6.458,0.38,0.195
6.46,0.35,0.19
6.462,0.375,0.185
6.464,0.4,0.185
6.466,0.385,0.185
6.468,0.305,0.19
6.47,0.35,0.195
6.472,0.37,0.205
6.474,0.44,0.215
6.476,0.47,0.22
6.478,0.43,0.225
6.48,0.415,0.23
6.482,0.425,0.235
6.484,0.43,0.24
6.486,0.395,0.245
6.488,0.41,0.255
6.49,0.4,0.265
6.492,0.455,0.27
6.494,0.455,0.28
6.496,0.51,0.29
6.498,0.51,0.29
6.5,0.455,0.29
6.502,0.435,0.29
6.504,0.43,0.28
6.506,0.405,0.27
6.508,0.425,0.25
6.51,0.43,0.235
6.512,0.385,0.21
6.514,0.37,0.185
6.516,0.355,0.16
6.518,0.29,0.135
6.52,0.205,0.11
6.522,0.185,0.09
6.524,0.22,0.07
6.526,0.25,0.055
6.528,0.245,0.045
6.53,0.26,0.04
6.532,0.25,0.04
6.534,0.2,0.035
6.536,0.175,0.035
6.538,0.185,0.03
6.54,0.17,0.03
6.542,0.235,0.02
6.544,0.17,0.015
6.546,0.2,0.005
6.548,0.215,0.0
6.55,0.175,-0.01
6.552,0.195,-0.015
6.554,0.13,-0.02
6.556,0.06,-0.02
6.558,0.14,-0.025
6.56,0.185,-0.03
6.562,0.14,-0.03
6.564,0.115,-0.03
6.566,0.155,-0.035
6.568,0.15,-0.035
6.57,0.12,-0.035
6.572,0.1,-0.035
6.574,0.11,-0.035
6.576,0.2,-0.035
6.578,0.16,-0.04
6.58,0.08,-0.05
6.582,0.1,-0.06
6.584,0.08,-0.07
6.586,0.07,-0.08
6.588,0.06,-0.09
6.59,0.085,-0.095
6.592,0.09,-0.095
6.594,0.1,-0.09
6.596,0.105,-0.08
6.598,0.125,-0.07
6.6,0.14,-0.06
6.602,0.11,-0.05
6.604,0.12,-0.045
6.606,0.095,-0.045
6.608,0.12,-0.05
6.61,0.105,-0.05
6.612,0.075,-0.06
6.614,0.125,-0.06
6.616,0.15,-0.065
6.618,0.1,-0.06
6.62,0.095,-0.055
6.622,0.155,-0.045
6.624,0.125,-0.04
6.626,0.145,-0.03
6.628,0.09,-0.025
6.63,0.145,-0.02
6.632,0.155,-0.02
6.634,0.13,-0.025
6.636,0.135,-0.03
6.638,0.145,-0.04
6.64,0.1,-0.05
6.642,0.08,-0.055
6.644,0.11,-0.06
6.646,0.14,-0.065
6.648,0.1,-0.07
6.65,0.11,-0.07
6.652,0.115,-0.075
6.654,0.075,-0.075
6.656,0.085,-0.075
6.658,0.125,-0.08
6.66,0.095,-0.08
6.662,0.06,-0.08
6.664,0.03,-0.075
6.666,0.08,-0.07
6.668,0.1,-0.065
6.67,0.105,-0.055
6.672,0.165,-0.045
6.674,0.165,-0.04
6.676,0.18,-0.03
6.678,0.13,-0.03
6.68,0.11,-0.03
6.682,0.115,-0.03
6.684,0.135,-0.04
6.686,0.18,-0.045
6.688,0.145,-0.055
6.69,0.04,-0.06
6.692,0.03,-0.065
6.694,0.105,-0.065
6.696,0.135,-0.065
6.698,0.15,-0.055
6.7,0.115,-0.045
6.702,0.145,-0.035
6.704,0.13,-0.025
6.706,0.155,-0.02
6.708,0.135,-0.015
6.71,0.11,-0.015
6.712,0.095,-0.02
6.714,0.145,-0.035
6.716,0.14,-0.05
6.718,0.065,-0.065
6.72,0.05,-0.08
6.722,0.055,-0.095
6.724,0.04,-0.1
6.726,0.04,-0.105
6.728,0.09,-0.095
6.73,0.1,-0.085
6.732,0.13,-0.07
6.734,0.17,-0.055
6.736,0.12,-0.04
6.738,0.165,-0.025
6.74,0.1,-0.02
6.742,0.125,-0.015
6.744,0.105,-0.02
6.746,0.075,-0.025
6.748,0.135,-0.03
6.75,0.17,-0.04
6.752,0.155,-0.045
6.754,0.165,-0.05
6.756,0.12,-0.05
6.758,0.08,-0.05
6.76,0.095,-0.055
6.762,0.05,-0.055
6.764,0.05,-0.055
6.766,0.09,-0.06
6.768,0.13,-0.065
6.77,0.115,-0.07
6.772,0.095,-0.075
6.774,0.11,-0.075
6.776,0.08,-0.08
6.778,0.025,-0.075
6.78,0.035,-0.07
6.782,0.1,-0.07
6.784,0.12,-0.065
6.786,0.135,-0.06
6.788,0.1,-0.06
6.79,0.105,-0.06
6.792,0.09,-0.065
6.794,0.095,-0.07
6.796,0.065,-0.075
6.798,0.055,-0.085
6.8,0.07,-0.085
6.802,0.07,-0.085
6.804,0.085,-0.08
6.806,0.095,-0.07
6.808,0.1,-0.06
6.81,0.125,-0.045
6.812,0.15,-0.035
6.814,0.175,-0.025
6.816,0.16,-0.02
6.818,0.11,-0.02
6.82,0.06,-0.025
6.822,0.08,-0.035
6.824,0.11,-0.045
6.826,0.11,-0.055
6.828,0.09,-0.065
6.83,0.07,-0.075
6.832,0.09,-0.075
6.834,0.11,-0.075
6.836,0.125,-0.075
6.838,0.08,-0.07
6.84,0.05,-0.065
6.842,0.085,-0.06
6.844,0.095,-0.055
6.846,0.085,-0.05
6.848,0.085,-0.05
6.85,0.085,-0.05
6.852,0.07,-0.05
6.854,0.045,-0.055
6.856,0.155,-0.055
6.858,0.16,-0.055
6.86,0.095,-0.06
6.862,0.06,-0.065
6.864,0.05,-0.065
6.866,0.035,-0.07
6.868,0.035,-0.075
6.87,0.075,-0.08
6.872,0.13,-0.08
6.874,0.125,-0.085
6.876,0.065,-0.08
6.878,0.025,-0.08
6.88,0.05,-0.075
6.882,0.085,-0.07
6.884,0.095,-0.065
6.886,0.115,-0.06
6.888,0.145,-0.05
6.89,0.13,-0.04
6.892,0.105,-0.035
6.894,0.07,-0.03
6.896,0.105,-0.025
6.898,0.13,-0.03
6.9,0.105,-0.035
6.902,0.13,-0.05
6.904,0.11,-0.06
6.906,0.045,-0.075
6.908,0.005,-0.09
6.91,0.04,-0.1
6.912,0.09,-0.105
6.914,0.035,-0.105
6.916,0.065,-0.1
6.918,0.08,-0.09
6.92,0.05,-0.08
6.922,0.045,-0.07
6.924,0.065,-0.065
6.926,0.125,-0.06
6.928,0.115,-0.065
6.93,0.05,-0.065
6.932,0.055,-0.07
6.934,0.045,-0.075
6.936,0.075,-0.08
6.938,0.065,-0.08
6.94,0.07,-0.075
6.942,0.13,-0.07
6.944,0.095,-0.065
6.946,0.06,-0.06
6.948,0.05,-0.06
6.95,0.07,-0.06
6.952,0.135,-0.065
6.954,0.095,-0.07
6.956,0.04,-0.075
6.958,0.045,-0.085
6.96,0.1,-0.085
6.962,0.065,-0.085
6.964,0.04,-0.08
6.966,-0.015,-0.075
6.968,0.025,-0.065
6.97,0.09,-0.05
6.972,0.195,-0.04
6.974,0.19,-0.035
6.976,0.13,-0.035
6.978,0.045,-0.035
6.98,0.055,-0.045
6.982,0.09,-0.055
6.984,0.105,-0.065
6.986,0.045,-0.07
6.988,0.02,-0.075
6.99,0.1,-0.075
6.992,0.095,-0.07
6.994,0.095,-0.065
6.996,0.07,-0.055
6.998,0.08,-0.05
7.0,0.075,-0.045
7.002,0.09,-0.045
7.004,0.11,-0.05
7.006,0.075,-0.055
7.008,0.1,-0.06
7.01,0.16,-0.065
7.012,0.075,-0.07
7.014,0.015,-0.075
7.016,0.01,-0.075
7.018,0.03,-0.07
7.02,0.115,-0.065
7.022,0.15,-0.065
7.024,0.09,-0.06
7.026,0.045,-0.06
7.028,0.085,-0.06
7.03,0.09,-0.06
7.032,0.115,-0.065
7.034,0.115,-0.065
7.036,0.01,-0.07
7.038,-0.015,-0.07
7.04,0.065,-0.07
7.042,0.135,-0.07
7.044,0.1,-0.07
7.046,0.02,-0.065
7.048,0.025,-0.06
7.05,0.12,-0.055
7.052,0.105,-0.05
7.054,0.09,-0.05
7.056,0.08,-0.045
7.058,0.07,-0.045
7.06,0.06,-0.045
7.062,0.07,-0.05
7.064,0.065,-0.05
7.066,0.09,-0.055
7.068,0.055,-0.055
7.07,0.13,-0.05
7.072,0.18,-0.045
7.074,0.105,-0.04
7.076,0.025,-0.03
7.078,0.09,-0.025
7.08,0.095,-0.02
7.082,0.095,-0.02
7.084,0.105,-0.02
7.086,0.085,-0.03
7.088,0.09,-0.04
7.09,0.06,-0.05
7.092,0.06,-0.055
7.094,0.1,-0.06
7.096,0.02,-0.055
7.098,0.04,-0.05
7.1,0.16,-0.035
7.102,0.145,-0.02
7.104,0.155,-0.01
7.106,0.12,0.0
7.108,0.14,0.005
7.11,0.1,0.005
7.112,0.07,-0.005
7.114,0.105,-0.01
7.116,0.1,-0.02
7.118,0.135,-0.025
7.12,0.09,-0.025
7.122,0.08,-0.02
7.124,0.115,-0.015
7.126,0.205,-0.005
7.128,0.165,0.005
7.13,0.07,0.01
7.132,0.085,0.01
7.134,0.14,0.005
7.136,0.14,-0.005
7.138,0.14,-0.02
7.14,0.06,-0.04
7.142,-0.01,-0.065
7.144,0.03,-0.08
7.146,0.075,-0.095
7.148,0.02,-0.105
7.15,0.035,-0.105
7.152,0.075,-0.1
7.154,0.025,-0.09
7.156,-0.03,-0.08
7.158,0.04,-0.065
7.16,0.11,-0.055
7.162,0.075,-0.05
7.164,0.04,-0.05
7.166,0.055,-0.055
7.168,0.07,-0.065
7.17,0.075,-0.07
7.172,0.005,-0.08
7.174,0.0,-0.08
7.176,0.035,-0.08
7.178,0.11,-0.08
7.18,0.105,-0.07
7.182,0.01,-0.065
7.184,0.035,-0.055
7.186,0.085,-0.045
7.188,0.08,-0.04
7.19,0.085,-0.035
7.192,0.105,-0.03
7.194,0.105,-0.03
7.196,0.095,-0.03
7.198,0.07,-0.035
7.2,0.09,-0.04
7.202,0.005,-0.05
7.204,0.035,-0.06
7.206,0.05,-0.07
7.208,0.015,-0.085
7.21,0.01,-0.095
7.212,0.04,-0.1
7.214,0.075,-0.1
7.216,0.06,-0.095
7.218,-0.015,-0.085
7.22,-0.025,-0.07
7.222,0.05,-0.06
7.224,0.105,-0.055
7.226,0.145,-0.055
7.228,0.07,-0.07
7.23,-0.025,-0.085
7.232,0.005,-0.1
7.234,0.02,-0.115
7.236,0.025,-0.11
7.238,-0.005,-0.09
7.24,0.035,-0.045
7.242,0.125,0.02
7.244,0.17,0.105
7.246,0.33,0.2
7.248,0.495,0.29
7.25,0.555,0.375
7.252,0.625,0.445
7.254,0.64,0.5
7.256,0.685,0.53
7.258,0.695,0.55
7.26,0.635,0.56
7.262,0.565,0.56
7.264,0.66,0.55
7.266,0.68,0.54
7.268,0.67,0.515
7.27,0.63,0.48
7.272,0.55,0.425
7.274,0.43,0.35
7.276,0.335,0.255
7.278,0.27,0.155
7.28,0.13,0.05
7.282,-0.02,-0.045
7.284,-0.065,-0.12
7.286,-0.165,-0.17
7.288,-0.135,-0.19
7.29,0.01,-0.185
7.292,0.065,-0.16
7.294,0.045,-0.125
7.296,0.025,-0.09
7.298,-0.01,-0.06
7.3,-0.02,-0.04
7.302,0.07,-0.03
7.304,0.145,-0.035
7.306,0.085,-0.04
7.308,0.02,-0.05
7.31,0.025,-0.05
7.312,0.02,-0.05
7.314,0.14,-0.04
7.316,0.105,-0.025
7.318,0.07,-0.01
7.32,0.085,0.005
7.322,0.12,0.015
7.324,0.11,0.02
7.326,0.135,0.015
7.328,0.15,0.01
7.33,0.145,0.0
7.332,0.09,-0.01
7.334,0.045,-0.015
7.336,0.0,-0.025
7.338,0.03,-0.03
7.34,0.055,-0.03
7.342,0.1,-0.03
7.344,0.11,-0.03
7.346,0.145,-0.02
7.348,0.16,-0.01
7.35,0.145,0.005
7.352,0.12,0.02
7.354,0.085,0.03
7.356,0.12,0.04
7.358,0.175,0.045
7.36,0.125,0.04
7.362,0.095,0.03
7.364,0.1,0.015
