time_sec,ECG_I,ECG_I_filtered
5.08,-0.83,-0.015
5.082,-0.815,-0.015
5.084,-0.815,-0.015
5.086,-0.82,-0.015
5.088,-0.795,-0.015
5.09,-0.795,-0.015
5.092,-0.815,-0.015
5.094,-0.8,-0.01
5.096,-0.82,-0.005
5.098,-0.795,0.0
5.1,-0.795,0.01
5.102,-0.77,0.015
5.104,-0.75,0.02
5.106,-0.745,0.025
5.108,-0.745,0.025
5.11,-0.735,0.03
5.112,-0.74,0.035
5.114,-0.735,0.04
5.116,-0.725,0.045
5.118,-0.735,0.055
5.12,-0.73,0.06
5.122,-0.71,0.07
5.124,-0.74,0.075
5.126,-0.75,0.085
5.128,-0.7,0.09
5.13,-0.675,0.09
5.132,-0.665,0.095
5.134,-0.66,0.095
5.136,-0.685,0.1
5.138,-0.695,0.105
5.14,-0.65,0.115
5.142,-0.655,0.12
5.144,-0.67,0.13
5.146,-0.65,0.14
5.148,-0.63,0.15
5.15,-0.625,0.155
5.152,-0.63,0.155
5.154,-0.635,0.155
5.156,-0.65,0.155
5.158,-0.665,0.15
5.16,-0.645,0.145
5.162,-0.63,0.14
5.164,-0.635,0.135
5.166,-0.65,0.135
5.168,-0.665,0.135
5.17,-0.66,0.135
5.172,-0.66,0.135
5.174,-0.655,0.135
5.176,-0.665,0.13
5.178,-0.665,0.125
5.18,-0.665,0.12
5.182,-0.69,0.115
5.184,-0.695,0.105
5.186,-0.685,0.1
5.188,-0.685,0.09
5.19,-0.71,0.085
5.192,-0.72,0.08
5.194,-0.715,0.075
5.196,-0.73,0.07
5.198,-0.74,0.07
5.2,-0.735,0.065
5.202,-0.725,0.06
5.204,-0.73,0.055
5.206,-0.73,0.05
5.208,-0.745,0.045
5.21,-0.765,0.04
5.212,-0.765,0.035
5.214,-0.77,0.03
5.216,-0.765,0.02
5.218,-0.75,0.015
5.22,-0.775,0.01
5.222,-0.79,0.005
5.224,-0.805,0.0
5.226,-0.8,-0.005
5.228,-0.815,-0.005
5.23,-0.78,-0.005
5.232,-0.735,-0.005
5.234,-0.76,0.0
5.236,-0.79,0.005
5.238,-0.805,0.01
5.24,-0.785,0.01
5.242,-0.79,0.015
5.244,-0.79,0.01
5.246,-0.79,0.01
5.248,-0.805,0.0
5.25,-0.81,-0.01
5.252,-0.83,-0.025
5.254,-0.825,-0.035
5.256,-0.84,-0.05
5.258,-0.825,-0.055
5.26,-0.81,-0.06
5.262,-0.8,-0.06
5.264,-0.815,-0.05
5.266,-0.835,-0.045
5.268,-0.835,-0.03
5.27,-0.81,-0.02
5.272,-0.78,-0.015
5.274,-0.785,-0.015
5.276,-0.815,-0.015
5.278,-0.815,-0.02
5.28,-0.805,-0.03
5.282,-0.815,-0.035
5.284,-0.81,-0.04
5.286,-0.8,-0.04
5.288,-0.78,-0.035
5.29,-0.8,-0.025
5.292,-0.78,-0.015
5.294,-0.765,-0.01
5.296,-0.79,-0.005
5.298,-0.81,-0.01
5.3,-0.8,-0.015
5.302,-0.835,-0.03
5.304,-0.855,-0.04
5.306,-0.84,-0.055
5.308,-0.87,-0.065
5.31,-0.88,-0.07
5.312,-0.865,-0.065
5.314,-0.77,-0.06
5.316,-0.775,-0.05
5.318,-0.81,-0.04
5.32,-0.84,-0.03
5.322,-0.835,-0.025
5.324,-0.825,-0.025
5.326,-0.815,-0.03
5.328,-0.82,-0.035
5.33,-0.82,-0.045
5.332,-0.835,-0.055
5.334,-0.83,-0.06
5.336,-0.845,-0.065
5.338,-0.84,-0.065
5.34,-0.835,-0.06
5.342,-0.835,-0.06
5.344,-0.835,-0.055
5.346,-0.845,-0.055
5.348,-0.855,-0.055
5.35,-0.845,-0.055
5.352,-0.82,-0.06
5.354,-0.815,-0.06
5.356,-0.84,-0.065
5.358,-0.84,-0.06
5.36,-0.815,-0.06
5.362,-0.825,-0.055
5.364,-0.845,-0.05
5.366,-0.82,-0.045
5.368,-0.81,-0.045
5.37,-0.815,-0.045
5.372,-0.845,-0.05
5.374,-0.85,-0.05
5.376,-0.865,-0.055
5.378,-0.87,-0.06
5.38,-0.865,-0.065
5.382,-0.86,-0.065
5.384,-0.855,-0.065
5.386,-0.85,-0.065
5.388,-0.825,-0.06
5.39,-0.825,-0.06
5.392,-0.825,-0.06
5.394,-0.825,-0.06
5.396,-0.82,-0.065
5.398,-0.835,-0.07
5.4,-0.83,-0.07
5.402,-0.865,-0.075
5.404,-0.865,-0.075
5.406,-0.84,-0.075
5.408,-0.815,-0.07
5.41,-0.835,-0.065
5.412,-0.85,-0.06
5.414,-0.82,-0.05
5.416,-0.79,-0.04
5.418,-0.785,-0.03
5.42,-0.76,-0.02
5.422,-0.775,-0.01
5.424,-0.775,-0.005
5.426,-0.755,0.0
5.428,-0.76,0.005
5.43,-0.76,0.005
5.432,-0.76,0.01
5.434,-0.785,0.005
5.436,-0.77,0.005
5.438,-0.77,0.005
5.44,-0.745,0.005
5.442,-0.74,0.01
5.444,-0.725,0.01
5.446,-0.72,0.015
5.448,-0.74,0.015
5.45,-0.76,0.015
5.452,-0.77,0.015
5.454,-0.78,0.005
5.456,-0.795,0.0
5.458,-0.815,-0.015
5.46,-0.84,-0.025
5.462,-0.84,-0.04
5.464,-0.86,-0.05
5.466,-0.84,-0.06
5.468,-0.83,-0.065
5.47,-0.845,-0.07
5.472,-0.835,-0.075
5.474,-0.835,-0.075
5.476,-0.87,-0.08
5.478,-0.87,-0.085
5.48,-0.855,-0.085
5.482,-0.84,-0.085
5.484,-0.835,-0.085
5.486,-0.825,-0.085
5.488,-0.84,-0.08
5.49,-0.84,-0.075
5.492,-0.845,-0.07
5.494,-0.85,-0.065
5.496,-0.85,-0.07
5.498,-0.845,-0.075
5.5,-0.845,-0.085
5.502,-0.865,-0.095
5.504,-0.855,-0.1
5.506,-0.85,-0.095
5.508,-0.835,-0.085
5.51,-0.81,-0.055
5.512,-0.775,-0.015
5.514,-0.75,0.04
5.516,-0.68,0.105
5.518,-0.565,0.18
5.52,-0.49,0.26
5.522,-0.425,0.34
5.524,-0.295,0.42
5.526,-0.21,0.5
5.528,-0.145,0.575
5.53,-0.115,0.635
5.532,-0.105,0.68
5.534,-0.07,0.695
5.536,-0.02,0.675
5.538,-0.055,0.615
5.54,-0.195,0.515
5.542,-0.415,0.375
5.544,-0.6,0.21
5.546,-0.785,0.03
5.548,-0.975,-0.15
5.55,-1.165,-0.305
5.552,-1.26,-0.43
5.554,-1.35,-0.51
5.556,-1.355,-0.545
5.558,-1.3,-0.54
5.56,-1.24,-0.505
5.562,-1.17,-0.455
5.564,-1.12,-0.405
5.566,-1.1,-0.355
5.568,-1.09,-0.325
5.57,-1.095,-0.3
5.572,-1.075,-0.29
5.574,-1.06,-0.285
5.576,-1.03,-0.28
5.578,-1.0,-0.27
5.58,-0.98,-0.25
5.582,-0.945,-0.22
5.584,-0.93,-0.19
5.586,-0.91,-0.155
5.588,-0.92,-0.125
5.59,-0.865,-0.105
5.592,-0.865,-0.09
5.594,-0.87,-0.08
5.596,-0.84,-0.08
5.598,-0.835,-0.08
5.6,-0.865,-0.085
5.602,-0.875,-0.085
5.604,-0.865,-0.085
5.606,-0.87,-0.085
5.608,-0.88,-0.08
5.61,-0.83,-0.075
5.612,-0.81,-0.07
5.614,-0.81,-0.06
5.616,-0.815,-0.055
5.618,-0.825,-0.05
5.62,-0.805,-0.045
5.622,-0.825,-0.04
5.624,-0.825,-0.04
5.626,-0.82,-0.035
5.628,-0.82,-0.035
5.63,-0.825,-0.04
5.632,-0.84,-0.04
5.634,-0.855,-0.04
5.636,-0.81,-0.045
5.638,-0.805,-0.045
5.64,-0.78,-0.04
5.642,-0.76,-0.04
5.644,-0.785,-0.035
5.646,-0.8,-0.03
5.648,-0.785,-0.025
5.65,-0.785,-0.025
5.652,-0.785,-0.025
5.654,-0.795,-0.025
5.656,-0.79,-0.025
5.658,-0.785,-0.02
5.66,-0.8,-0.02
5.662,-0.775,-0.015
5.664,-0.76,-0.01
5.666,-0.77,-0.005
5.668,-0.77,0.005
5.67,-0.74,0.01
5.672,-0.73,0.02
5.674,-0.74,0.025
5.676,-0.735,0.03
5.678,-0.72,0.035
5.68,-0.715,0.04
5.682,-0.73,0.045
5.684,-0.72,0.05
5.686,-0.69,0.055
5.688,-0.695,0.065
5.69,-0.7,0.07
5.692,-0.715,0.075
5.694,-0.725,0.08
5.696,-0.71,0.085
5.698,-0.655,0.09
5.7,-0.665,0.095
5.702,-0.645,0.105
5.704,-0.62,0.11
5.706,-0.635,0.12
5.708,-0.635,0.13
5.71,-0.625,0.135
5.712,-0.64,0.145
5.714,-0.635,0.15
5.716,-0.635,0.15
5.718,-0.64,0.155
5.72,-0.655,0.15
5.722,-0.63,0.15
5.724,-0.62,0.145
5.726,-0.64,0.145
5.728,-0.595,0.145
5.73,-0.6,0.15
5.732,-0.635,0.15
5.734,-0.625,0.155
5.736,-0.615,0.155
5.738,-0.63,0.155
5.74,-0.64,0.15
5.742,-0.65,0.145
5.744,-0.665,0.135
5.746,-0.68,0.125
5.748,-0.665,0.11
5.75,-0.635,0.105
5.752,-0.655,0.095
5.754,-0.675,0.09
5.756,-0.68,0.085
5.758,-0.68,0.085
5.76,-0.665,0.085
5.762,-0.685,0.09
5.764,-0.68,0.09
5.766,-0.68,0.09
5.768,-0.665,0.09
5.77,-0.675,0.09
5.772,-0.69,0.09
5.774,-0.705,0.085
5.776,-0.715,0.075
5.778,-0.72,0.07
5.78,-0.73,0.06
5.782,-0.76,0.05
5.784,-0.765,0.04
5.786,-0.76,0.035
5.788,-0.73,0.025
5.79,-0.745,0.02
5.792,-0.75,0.015
5.794,-0.775,0.01
5.796,-0.78,0.005
5.798,-0.79,0.0
5.8,-0.78,-0.005
5.802,-0.765,-0.01
5.804,-0.775,-0.015
5.806,-0.805,-0.02
5.808,-0.8,-0.02
5.81,-0.78,-0.02
5.812,-0.785,-0.02
5.814,-0.785,-0.02
5.816,-0.785,-0.02
5.818,-0.79,-0.015
5.82,-0.785,-0.015
5.822,-0.81,-0.02
5.824,-0.805,-0.02
5.826,-0.805,-0.025
5.828,-0.81,-0.03
5.83,-0.81,-0.04
5.832,-0.835,-0.04
5.834,-0.83,-0.045
5.836,-0.795,-0.04
5.838,-0.775,-0.035
5.84,-0.78,-0.03
5.842,-0.775,-0.02
5.844,-0.775,-0.01
5.846,-0.765,-0.005
5.848,-0.785,0.0
5.85,-0.79,0.0
5.852,-0.805,-0.005
5.854,-0.8,-0.01
5.856,-0.795,-0.02
5.858,-0.81,-0.025
5.86,-0.83,-0.035
5.862,-0.825,-0.04
5.864,-0.8,-0.045
5.866,-0.785,-0.045
5.868,-0.79,-0.04
5.87,-0.79,-0.04
5.872,-0.8,-0.035
5.874,-0.805,-0.03
5.876,-0.795,-0.025
5.878,-0.805,-0.02
5.88,-0.825,-0.015
5.882,-0.8,-0.015
5.884,-0.805,-0.01
5.886,-0.79,-0.01
5.888,-0.78,-0.005
5.89,-0.785,-0.005
5.892,-0.795,-0.005
5.894,-0.78,-0.005
5.896,-0.785,-0.005
5.898,-0.805,-0.005
5.9,-0.795,-0.01
5.902,-0.805,-0.015
5.904,-0.805,-0.02
5.906,-0.795,-0.025
5.908,-0.81,-0.03
5.91,-0.855,-0.03
5.912,-0.795,-0.035
5.914,-0.8,-0.03
5.916,-0.795,-0.03
5.918,-0.785,-0.025
5.92,-0.825,-0.02
5.922,-0.775,-0.015
5.924,-0.77,-0.01
5.926,-0.785,-0.01
5.928,-0.78,-0.01
5.93,-0.805,-0.015
5.932,-0.805,-0.02
5.934,-0.825,-0.025
5.936,-0.81,-0.03
5.938,-0.825,-0.035
5.94,-0.835,-0.04
5.942,-0.81,-0.045
5.944,-0.835,-0.05
5.946,-0.85,-0.05
5.948,-0.84,-0.055
5.95,-0.845,-0.055
5.952,-0.835,-0.05
5.954,-0.81,-0.05
5.956,-0.795,-0.04
5.958,-0.795,-0.035
5.96,-0.8,-0.025
5.962,-0.775,-0.02
5.964,-0.775,-0.01
5.966,-0.79,-0.005
5.968,-0.8,-0.005
5.97,-0.815,-0.005
5.972,-0.795,-0.005
5.974,-0.795,-0.005
5.976,-0.81,-0.005
5.978,-0.785,0.0
5.98,-0.78,0.0
5.982,-0.75,0.01
5.984,-0.73,0.015
5.986,-0.75,0.025
5.988,-0.745,0.03
5.99,-0.755,0.035
5.992,-0.79,0.04
5.994,-0.78,0.035
5.996,-0.75,0.035
5.998,-0.74,0.03
6.0,-0.76,0.025
6.002,-0.75,0.02
6.004,-0.735,0.02
6.006,-0.755,0.015
6.008,-0.745,0.01
6.01,-0.78,0.01
6.012,-0.835,0.005
6.014,-0.815,0.0
6.016,-0.835,-0.005
6.018,-0.83,-0.01
6.02,-0.815,-0.02
6.022,-0.805,-0.03
6.024,-0.825,-0.035
6.026,-0.845,-0.045
6.028,-0.83,-0.05
6.03,-0.845,-0.05
6.032,-0.845,-0.055
6.034,-0.85,-0.055
6.036,-0.84,-0.055
6.038,-0.84,-0.06
6.04,-0.87,-0.06
6.042,-0.86,-0.06
6.044,-0.86,-0.065
6.046,-0.865,-0.065
6.048,-0.86,-0.065
6.05,-0.865,-0.07
6.052,-0.855,-0.07
6.054,-0.835,-0.07
6.056,-0.845,-0.075
6.058,-0.855,-0.08
6.06,-0.86,-0.08
6.062,-0.825,-0.075
6.064,-0.83,-0.065
6.066,-0.825,-0.045
6.068,-0.805,-0.015
6.07,-0.795,0.03
6.072,-0.72,0.09
6.074,-0.62,0.16
6.076,-0.525,0.24
6.078,-0.455,0.335
6.08,-0.31,0.425
6.082,-0.195,0.52
6.084,-0.125,0.6
6.086,-0.135,0.66
6.088,-0.125,0.695
6.09,-0.105,0.7
6.092,-0.1,0.665
6.094,-0.15,0.59
6.096,-0.27,0.475
6.098,-0.465,0.33
6.1,-0.64,0.16
6.102,-0.815,-0.015
6.104,-1.03,-0.18
6.106,-1.21,-0.325
6.108,-1.305,-0.44
6.11,-1.395,-0.515
6.112,-1.375,-0.55
6.114,-1.33,-0.55
6.116,-1.27,-0.52
6.118,-1.195,-0.475
6.12,-1.125,-0.425
6.122,-1.14,-0.375
6.124,-1.135,-0.335
6.126,-1.125,-0.31
6.128,-1.095,-0.29
6.13,-1.09,-0.28
6.132,-1.06,-0.27
6.134,-1.005,-0.26
6.136,-0.965,-0.24
6.138,-0.98,-0.22
6.14,-1.0,-0.195
6.142,-0.98,-0.17
6.144,-0.96,-0.15
6.146,-0.915,-0.135
6.148,-0.915,-0.125
6.15,-0.905,-0.12
6.152,-0.895,-0.115
6.154,-0.875,-0.115
6.156,-0.9,-0.11
6.158,-0.915,-0.105
6.16,-0.92,-0.1
6.162,-0.88,-0.09
6.164,-0.88,-0.08
6.166,-0.87,-0.07
6.168,-0.87,-0.065
6.17,-0.88,-0.065
6.172,-0.885,-0.07
6.174,-0.895,-0.08
6.176,-0.895,-0.085
6.178,-0.88,-0.09
6.18,-0.855,-0.095
6.182,-0.875,-0.09
6.184,-0.89,-0.085
6.186,-0.875,-0.08
6.188,-0.85,-0.065
6.19,-0.85,-0.055
6.192,-0.855,-0.045
6.194,-0.845,-0.04
6.196,-0.84,-0.035
6.198,-0.83,-0.035
6.2,-0.83,-0.035
6.202,-0.83,-0.035
6.204,-0.835,-0.035
6.206,-0.82,-0.04
6.208,-0.81,-0.04
6.21,-0.85,-0.035
6.212,-0.84,-0.03
6.214,-0.82,-0.025
6.216,-0.825,-0.02
6.218,-0.835,-0.015
6.22,-0.815,-0.015
6.222,-0.805,-0.01
6.224,-0.795,-0.005
6.226,-0.815,0.0
6.228,-0.81,0.005
6.23,-0.81,0.01
6.232,-0.775,0.015
6.234,-0.775,0.02
6.236,-0.77,0.025
6.238,-0.755,0.03
6.24,-0.755,0.035
6.242,-0.75,0.045
6.244,-0.76,0.05
6.246,-0.765,0.055
6.248,-0.735,0.06
6.25,-0.75,0.065
6.252,-0.725,0.07
6.254,-0.695,0.075
6.256,-0.72,0.08
6.258,-0.715,0.085
6.26,-0.7,0.09
6.262,-0.705,0.095
6.264,-0.705,0.1
6.266,-0.695,0.1
6.268,-0.68,0.1
6.27,-0.7,0.105
6.272,-0.695,0.105
6.274,-0.685,0.105
6.276,-0.68,0.105
6.278,-0.665,0.105
6.28,-0.665,0.11
6.282,-0.665,0.11
6.284,-0.69,0.11
6.286,-0.705,0.11
6.288,-0.7,0.11
6.29,-0.7,0.115
6.292,-0.685,0.115
6.294,-0.645,0.12
6.296,-0.67,0.12
6.298,-0.655,0.125
6.3,-0.67,0.125
6.302,-0.71,0.125
6.304,-0.7,0.125
6.306,-0.695,0.125
6.308,-0.72,0.12
6.31,-0.715,0.11
6.312,-0.705,0.105
6.314,-0.705,0.1
6.316,-0.725,0.09
6.318,-0.725,0.085
6.32,-0.735,0.08
6.322,-0.74,0.075
6.324,-0.73,0.075
6.326,-0.755,0.07
6.328,-0.76,0.065
6.33,-0.765,0.06
6.332,-0.775,0.055
6.334,-0.79,0.05
6.336,-0.795,0.045
6.338,-0.795,0.04
6.34,-0.79,0.035
6.342,-0.76,0.03
6.344,-0.76,0.025
6.346,-0.79,0.025
6.348,-0.8,0.02
6.35,-0.825,0.015
6.352,-0.81,0.01
6.354,-0.825,0.005
6.356,-0.835,-0.005
6.358,-0.82,-0.01
6.36,-0.825,-0.02
6.362,-0.84,-0.025
6.364,-0.855,-0.03
6.366,-0.83,-0.035
6.368,-0.845,-0.04
6.37,-0.88,-0.045
6.372,-0.87,-0.045
6.374,-0.86,-0.045
6.376,-0.83,-0.045
6.378,-0.835,-0.045
6.38,-0.815,-0.04
6.382,-0.82,-0.035
6.384,-0.82,-0.03
6.386,-0.81,-0.025
6.388,-0.82,-0.025
6.39,-0.84,-0.02
6.392,-0.86,-0.02
6.394,-0.88,-0.02
6.396,-0.89,-0.025
6.398,-0.87,-0.03
6.4,-0.85,-0.035
6.402,-0.82,-0.04
6.404,-0.84,-0.045
6.406,-0.85,-0.05
6.408,-0.86,-0.05
6.41,-0.85,-0.05
6.412,-0.845,-0.05
6.414,-0.84,-0.045
6.416,-0.83,-0.045
6.418,-0.825,-0.04
6.42,-0.84,-0.04
6.422,-0.845,-0.04
6.424,-0.855,-0.04
6.426,-0.845,-0.04
6.428,-0.835,-0.035
6.43,-0.815,-0.03
6.432,-0.82,-0.025
6.434,-0.835,-0.02
6.436,-0.85,-0.015
6.438,-0.83,-0.015
6.44,-0.84,-0.015
6.442,-0.845,-0.015
6.444,-0.835,-0.015
6.446,-0.8,-0.02
6.448,-0.805,-0.025
6.45,-0.835,-0.025
6.452,-0.845,-0.025
6.454,-0.83,-0.025
6.456,-0.84,-0.02
6.458,-0.825,-0.015
6.46,-0.84,-0.015
6.462,-0.845,-0.01
6.464,-0.85,-0.01
6.466,-0.835,-0.015
6.468,-0.805,-0.015
6.47,-0.83,-0.02
6.472,-0.83,-0.025
6.474,-0.84,-0.03
6.476,-0.85,-0.03
6.478,-0.835,-0.03
6.48,-0.825,-0.025
6.482,-0.84,-0.025
6.484,-0.845,-0.02
6.486,-0.835,-0.02
6.488,-0.835,-0.02
6.49,-0.845,-0.02
6.492,-0.86,-0.025
6.494,-0.86,-0.03
6.496,-0.86,-0.035
6.498,-0.87,-0.045
6.5,-0.845,-0.045
6.502,-0.86,-0.045
6.504,-0.85,-0.045
6.506,-0.825,-0.035
6.508,-0.8,-0.025
6.51,-0.795,-0.015
6.512,-0.78,-0.005
6.514,-0.78,0.005
6.516,-0.795,0.015
6.518,-0.795,0.025
6.52,-0.775,0.025
6.522,-0.78,0.03
6.524,-0.795,0.03
6.526,-0.8,0.03
6.528,-0.79,0.03
6.53,-0.8,0.025
6.532,-0.76,0.025
6.534,-0.765,0.025
6.536,-0.77,0.03
6.538,-0.78,0.03
6.54,-0.78,0.035
6.542,-0.79,0.04
6.544,-0.785,0.045
6.546,-0.765,0.045
6.548,-0.755,0.05
6.55,-0.77,0.05
6.552,-0.755,0.05
6.554,-0.755,0.045
6.556,-0.79,0.04
6.558,-0.815,0.035
6.56,-0.825,0.025
6.562,-0.805,0.015
6.564,-0.825,0.005
6.566,-0.845,-0.005
6.568,-0.84,-0.01
6.57,-0.8,-0.02
6.572,-0.8,-0.025
6.574,-0.845,-0.025
6.576,-0.855,-0.03
6.578,-0.85,-0.035
6.58,-0.86,-0.035
6.582,-0.88,-0.04
6.584,-0.865,-0.045
6.586,-0.85,-0.05
6.588,-0.875,-0.055
6.59,-0.875,-0.06
6.592,-0.86,-0.06
6.594,-0.85,-0.055
6.596,-0.835,-0.05
6.598,-0.825,-0.04
6.6,-0.815,-0.03
6.602,-0.855,-0.025
6.604,-0.84,-0.02
6.606,-0.825,-0.015
6.608,-0.83,-0.02
6.61,-0.845,-0.02
6.612,-0.845,-0.015
6.614,-0.845,-0.005
6.616,-0.825,0.02
6.618,-0.75,0.06
6.62,-0.665,0.115
6.622,-0.585,0.195
6.624,-0.52,0.285
6.626,-0.41,0.39
6.628,-0.265,0.495
6.63,-0.15,0.595
6.632,-0.095,0.68
6.634,-0.08,0.74
6.636,-0.085,0.77
6.638,-0.045,0.75
6.64,-0.015,0.69
6.642,-0.125,0.59
6.644,-0.33,0.445
6.646,-0.545,0.275
6.648,-0.74,0.095
6.65,-0.98,-0.09
6.652,-1.14,-0.255
6.654,-1.295,-0.39
6.656,-1.425,-0.485
6.658,-1.415,-0.54
6.66,-1.395,-0.55
6.662,-1.315,-0.525
6.664,-1.235,-0.48
6.666,-1.14,-0.42
6.668,-1.105,-0.365
6.67,-1.105,-0.315
6.672,-1.095,-0.28
6.674,-1.105,-0.26
6.676,-1.09,-0.25
6.678,-1.05,-0.245
6.68,-1.015,-0.245
6.682,-1.0,-0.235
6.684,-0.985,-0.225
6.686,-0.985,-0.2
6.688,-0.955,-0.175
6.69,-0.945,-0.145
6.692,-0.94,-0.12
6.694,-0.915,-0.1
6.696,-0.9,-0.085
6.698,-0.895,-0.08
6.7,-0.91,-0.08
6.702,-0.905,-0.085
6.704,-0.875,-0.085
6.706,-0.89,-0.08
6.708,-0.87,-0.075
6.71,-0.845,-0.065
6.712,-0.835,-0.05
6.714,-0.855,-0.035
6.716,-0.83,-0.025
6.718,-0.85,-0.015
6.72,-0.86,-0.01
6.722,-0.845,-0.01
6.724,-0.85,-0.015
6.726,-0.85,-0.02
6.728,-0.845,-0.025
6.73,-0.845,-0.03
6.732,-0.835,-0.03
6.734,-0.84,-0.025
6.736,-0.81,-0.025
6.738,-0.83,-0.02
6.74,-0.835,-0.02
6.742,-0.825,-0.02
6.744,-0.82,-0.02
6.746,-0.825,-0.02
6.748,-0.82,-0.02
6.75,-0.815,-0.02
6.752,-0.815,-0.02
6.754,-0.81,-0.015
6.756,-0.785,-0.005
6.758,-0.78,0.005
6.76,-0.795,0.015
6.762,-0.805,0.02
6.764,-0.785,0.025
6.766,-0.795,0.03
6.768,-0.795,0.03
6.77,-0.8,0.03
6.772,-0.77,0.03
6.774,-0.78,0.035
6.776,-0.755,0.04
6.778,-0.735,0.05
6.78,-0.74,0.06
6.782,-0.765,0.075
6.784,-0.735,0.09
6.786,-0.71,0.1
6.788,-0.72,0.105
6.79,-0.72,0.11
6.792,-0.725,0.11
6.794,-0.72,0.105
6.796,-0.7,0.105
6.798,-0.715,0.1
6.8,-0.74,0.105
6.802,-0.705,0.11
6.804,-0.655,0.12
6.806,-0.675,0.13
6.808,-0.655,0.14
6.81,-0.665,0.15
6.812,-0.66,0.155
6.814,-0.665,0.16
6.816,-0.655,0.165
6.818,-0.64,0.165
6.82,-0.65,0.165
6.822,-0.65,0.165
6.824,-0.645,0.165
6.826,-0.655,0.165
6.828,-0.635,0.165
6.83,-0.645,0.165
6.832,-0.68,0.165
6.834,-0.67,0.165
6.836,-0.625,0.165
6.838,-0.65,0.16
6.84,-0.65,0.155
6.842,-0.675,0.15
6.844,-0.67,0.145
6.846,-0.685,0.14
6.848,-0.68,0.135
6.85,-0.685,0.13
6.852,-0.715,0.12
6.854,-0.715,0.115
6.856,-0.7,0.11
6.858,-0.715,0.105
6.86,-0.73,0.1
6.862,-0.715,0.095
6.864,-0.72,0.095
6.866,-0.735,0.09
6.868,-0.72,0.095
6.87,-0.73,0.095
6.872,-0.7,0.095
6.874,-0.72,0.095
6.876,-0.715,0.095
6.878,-0.72,0.095
6.88,-0.73,0.09
6.882,-0.745,0.085
6.884,-0.75,0.08
6.886,-0.76,0.07
6.888,-0.765,0.06
6.89,-0.78,0.05
6.892,-0.8,0.035
6.894,-0.805,0.025
6.896,-0.795,0.01
6.898,-0.805,0.005
6.9,-0.83,-0.005
6.902,-0.85,-0.01
6.904,-0.82,-0.01
6.906,-0.83,-0.01
6.908,-0.82,-0.01
6.91,-0.815,-0.01
6.912,-0.835,-0.01
6.914,-0.825,-0.01
6.916,-0.81,-0.01
6.918,-0.82,-0.01
6.92,-0.835,-0.015
6.922,-0.825,-0.02
6.924,-0.815,-0.02
6.926,-0.84,-0.025
6.928,-0.83,-0.025
6.93,-0.825,-0.03
6.932,-0.85,-0.03
6.934,-0.83,-0.035
6.936,-0.845,-0.04
6.938,-0.885,-0.045
6.94,-0.905,-0.045
6.942,-0.89,-0.05
6.944,-0.855,-0.05
6.946,-0.82,-0.045
6.948,-0.83,-0.045
6.95,-0.835,-0.04
6.952,-0.825,-0.035
6.954,-0.84,-0.035
6.956,-0.84,-0.03
6.958,-0.86,-0.03
6.96,-0.855,-0.03
6.962,-0.83,-0.035
6.964,-0.85,-0.04
6.966,-0.87,-0.04
6.968,-0.86,-0.045
6.97,-0.835,-0.045
6.972,-0.845,-0.045
6.974,-0.875,-0.04
6.976,-0.85,-0.04
6.978,-0.835,-0.035
6.98,-0.84,-0.035
6.982,-0.87,-0.035
6.984,-0.865,-0.035
6.986,-0.87,-0.04
6.988,-0.835,-0.04
6.99,-0.825,-0.045
6.992,-0.85,-0.05
6.994,-0.86,-0.055
6.996,-0.87,-0.055
6.998,-0.875,-0.06
7.0,-0.87,-0.06
7.002,-0.86,-0.06
7.004,-0.875,-0.06
7.006,-0.84,-0.055
7.008,-0.84,-0.055
7.01,-0.84,-0.05
7.012,-0.85,-0.045
7.014,-0.85,-0.04
7.016,-0.855,-0.035
7.018,-0.865,-0.035
7.02,-0.85,-0.04
7.022,-0.855,-0.04
7.024,-0.87,-0.05
7.026,-0.87,-0.055
7.028,-0.855,-0.065
7.03,-0.87,-0.075
7.032,-0.905,-0.08
7.034,-0.91,-0.085
7.036,-0.895,-0.085
7.038,-0.87,-0.08
7.04,-0.87,-0.08
7.042,-0.875,-0.075
7.044,-0.89,-0.065
7.046,-0.9,-0.06
7.048,-0.875,-0.055
7.05,-0.865,-0.05
7.052,-0.86,-0.045
7.054,-0.84,-0.04
7.056,-0.835,-0.04
7.058,-0.825,-0.04
7.06,-0.84,-0.035
7.062,-0.84,-0.035
7.064,-0.86,-0.035
7.066,-0.865,-0.035
7.068,-0.85,-0.035
7.07,-0.825,-0.03
7.072,-0.83,-0.025
7.074,-0.84,-0.02
7.076,-0.805,-0.015
7.078,-0.825,-0.01
7.08,-0.825,-0.005
7.082,-0.835,0.0
7.084,-0.82,0.0
7.086,-0.815,0.005
7.088,-0.8,0.005
7.09,-0.79,0.01
7.092,-0.805,0.005
7.094,-0.825,0.005
7.096,-0.84,0.0
7.098,-0.855,-0.01
7.1,-0.87,-0.02
7.102,-0.88,-0.035
7.104,-0.89,-0.05
7.106,-0.885,-0.065
7.108,-0.9,-0.08
7.11,-0.915,-0.09
7.112,-0.92,-0.1
7.114,-0.9,-0.105
7.116,-0.915,-0.105
7.118,-0.915,-0.105
7.12,-0.915,-0.105
7.122,-0.89,-0.105
7.124,-0.905,-0.1
7.126,-0.92,-0.1
7.128,-0.915,-0.1
7.13,-0.92,-0.095
